Time,position,velocity,rhonn_x0,rhonn_x1,error_x0,error_x1,set_point,effort,error_tracking_x0,error_tracking_x1,surface,w11,w12,w21,w22
64.712,0.10339993971030076,-0.015163205072463496,0.10308204382243388,-0.015166267214063917,0.00031789588786687584,3.0621416004204816e-06,0.00838776814814815,-0.015711372761524078,0.094450630995423446,0.093790191970582026,0.096623710900444734,1.8339522909031631,0.065894405815003623,1.6041589395978102,1.5388760250155742
64.72,0.10339993971030076,-0.015163205072463496,0.10339982931826316,-0.01517547602874128,1.1039203759444227e-07,1.2270956277784378e-05,0.00838776814814815,-0.017066972769016114,0.094450630995423446,0.093790191970582026,0.096623710900444734,1.8339706433805543,0.066072417672179307,1.7328907103388926,1.5199311530830335
64.73,0.10339993971030076,-0.015163205072463496,0.10339993967196617,-0.015175408427440223,3.8334585505950258e-11,1.2203354976727393e-05,0.010241980000000003,-0.018414817773719606,0.093157959642585511,0.09216181819048469,0.094956556979762255,1.833970649749697,0.066072479488706204,1.860935064107663,1.5010885116776476
64.74,0.11250317470387414,-0.040085536590350676,0.11205814980366124,-0.040083578649220741,0.00044502490021289254,-1.9579411299347482e-06,0.010241980000000003,-0.019770669345271285,0.093157959642585511,0.09216181819048469,0.094956556979762255,3.3418013533096502,0.13872164105974963,1.9652986853396208,1.5612994113206444
64.75,0.11250317470387414,-0.040085536590350676,0.11250302103662313,-0.040091987361404041,1.5366725100718348e-07,6.4507710533651119e-06,0.012280245185185192,-0.021196552480637836,0.10022265796671473,0.099134701036623127,0.10214138077562457,3.3418292209435405,0.13897026508273361,2.0781078881493715,1.5209568675071665
64.76,0.11250317470387414,-0.040085536590350676,0.11250317468688253,-0.040087356062271873,1.6991602569405018e-11,1.8194719211966914e-06,0.013368320000000008,-0.022647851673364031,0.099134854673847514,0.098000859872067719,0.10097490551228315,3.3418292305637092,0.13897035095338958,2.1929828798745765,1.4798756997989206
64.771,0.12009411475441271,-0.08400953730488309,0.11764986357500551,-0.084152282415742824,0.0024442511794072058,0.00014274511085973773,0.014502314814814822,-0.024153954031067057,0.063393678770737732,0.080541453070888627,0.082443263434010761,5.4762175797249535,0.30428891405231995,2.2828618382098229,1.3767216774331639
64.78,0.12009411475441271,-0.08400953730488309,0.12009149051986745,-0.084009559061819006,2.6242345452648363e-06,2.1756935919547971e-08,0.014502314814814822,-0.024153954031067057,0.063393678770737732,0.080541453070888627,0.082443263434010761,5.4763807570325502,0.30565059245364151,2.283246678001825,1.3764518101663028
64.791,0.12009411475441271,-0.08400953730488309,0.12009411466209452,-0.084009659874904163,9.231819475541414e-11,1.2257002107718407e-07,0.01690794000000001,-0.025659412556512728,0.10318153568098148,0.10191198237171929,0.10500742844214873,5.4763809319526011,0.30565205597393202,2.3676838038200017,1.3172409755637877
64.8,0.12009411475441271,-0.08400953730488309,0.12009411475431364,-0.084019416852076423,9.9073527159987407e-14,9.879547193336613e-06,0.018179508148148157,-0.027157506829341975,0.10191460644306595,0.10059724281024265,0.10365468100353463,5.4763809319587491,0.30565205602536377,2.4516818501889399,1.2583380417856429
64.81,0.12659652834674479,-0.13737099936974306,0.12365947324742232,-0.13593556928461864,0.0029370550993224609,-0.0014354300851244228,0.019496871851851862,-0.0054255277173729955,0.1019058857377512,0.10279947324742231,0.10585664981955484,7.6466418726316299,0.53574585681026898,1.6885612872031157,2.161878457260177
64.82,0.12659652834674479,-0.13737099936974306,0.12659552391009665,-0.15284684427858969,1.0044366481332112e-06,0.015475844908846625,0.020860000000000014,-0.0083496044665759411,0.10573338737583979,0.10432589065967618,0.10749789228095137,7.6468481112022424,0.53738021038312844,1.7685725916990795,2.0751390950183621
64.831,0.12659652834674479,-0.13737099936974306,0.12659652727257154,-0.13737167347978887,1.0741732503483092e-09,6.7411004581185985e-07,0.022268861481481498,-0.0083496044665759411,0.10432766496573803,0.10287310208738633,0.10600293203635847,7.6468481815361802,0.53738076892354059,1.7930410119807423,2.04861315434548
64.84,0.1318513049605253,-0.1981125414795313,0.12593512865863254,-0.1981464685163235,0.005916176301892756,3.3927036792197329e-05,0.022268861481481498,-0.0098883266905798028,0.10432766496573803,0.10287310208738633,0.10600293203635847,9.6375579119326762,0.8462203848206663,1.3996982598430958,1.4457536482838598
64.851,0.1318513049605253,-0.1981125414795313,0.13178957210809128,-0.19814900184571627,6.1732852434021046e-05,3.6460366184959403e-05,0.025223660000000016,-0.010855148015544809,0.096162826282322394,0.099165593843817706,0.10205047863228738,9.6379862712343449,0.84947397881618858,1.4225616316410354,1.4116466093836024
64.86,0.1318513049605253,-0.1981125414795313,0.13185128393010204,-0.19811276214044179,2.1030423263956877e-08,2.20660910488224e-07,0.026769534814814838,-0.012407861529997687,0.10497257409293534,0.10342855358957274,0.1065777308123608,9.6379907675457908,0.84950827751998748,1.4593177780574054,1.3568146574814777
64.87,0.1328285257711171,-0.27486160516656977,0.12491292360058814,-0.27486342348939341,0.0079156021705289459,1.8183228236434701e-06,0.02836101851851854,-0.01395713175809842,0.090465272552648066,0.09491484360058812,0.097628801777167568,10.215558975492586,1.5279764717212039,1.3862082388378585,1.1872171139296614
