Time,Name,Position,Velocity,Effort
6.2370000000004175,right_joint_1,0.8781613984435561,-0.034154598352421156,-0.004171526477607376
6.238000000000418,right_joint_1,0.8781272438452037,-0.034255323411842176,-0.0041471147926242825
6.238000000000418,right_joint_1,0.8781272438452037,-0.034255323411842176,-0.0041471147926242825
6.238000000000418,right_joint_1,0.8781272438452037,-0.034255323411842176,-0.0041471147926242825
6.238000000000418,right_joint_1,0.8781272438452037,-0.034255323411842176,-0.0041471147926242825
6.238000000000418,right_joint_1,0.8781272438452037,-0.034255323411842176,-0.0041471147926242825
6.238000000000418,right_joint_1,0.8781272438452037,-0.034255323411842176,-0.0041471147926242825
6.239000000000418,right_joint_1,0.8780929885217919,-0.03435516101679813,-0.004122625455989825
6.2400000000004185,right_joint_1,0.878058633360775,-0.0344541095418598,-0.004098059107415666
6.241000000000419,right_joint_1,0.8780241792512332,-0.03455216738384883,-0.004073416387915886
6.242000000000419,right_joint_1,0.8779896270838494,-0.034649332961857765,-0.0040486979397925385
6.2430000000004195,right_joint_1,0.8779549777508876,-0.03474560471726943,-0.004023904406617399
6.2430000000004195,right_joint_1,0.8779549777508876,-0.03474560471726943,-0.004023904406617399
6.24400000000042,right_joint_1,0.8779202321461703,-0.03484098111377582,-0.00399903643321629
6.24400000000042,right_joint_1,0.8779202321461703,-0.03484098111377582,-0.00399903643321629
6.24500000000042,right_joint_1,0.8778853911650566,-0.03493546063739646,-0.003974094665653035
6.2460000000004205,right_joint_1,0.8778504557044192,-0.03502904179649615,-0.003949079751212486
6.2460000000004205,right_joint_1,0.8778504557044192,-0.03502904179649615,-0.003949079751212486
6.2460000000004205,right_joint_1,0.8778504557044192,-0.03502904179649615,-0.003949079751212486
6.247000000000421,right_joint_1,0.8778154266626227,-0.035121723121802305,-0.003923992338385602
6.248000000000421,right_joint_1,0.8777803049395009,-0.03521350316642154,-0.003898833076850501
6.2490000000004216,right_joint_1,0.8777450914363345,-0.03530438050585592,-0.0038736026174583404
6.250000000000422,right_joint_1,0.8777097870558287,-0.035394353738018504,-0.0038483016122156507
6.250000000000422,right_joint_1,0.8777097870558287,-0.035394353738018504,-0.0038483016122156507
6.250000000000422,right_joint_1,0.8777097870558287,-0.035394353738018504,-0.0038483016122156507
6.251000000000422,right_joint_1,0.8776743927020907,-0.03548342148324843,-0.0038229307142681737
6.2520000000004226,right_joint_1,0.8776389092806074,-0.035571582384325444,-0.003797490577885032
6.2520000000004226,right_joint_1,0.8776389092806074,-0.035571582384325444,-0.003797490577885032
